target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,blank.started,text.started,blank.stopped,text.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,63,63,66,,,,1080.0546786999912,1081.254080499988,1081.254080499988,1081.7923083999922,a,1,0.454024800012121,有利,k,1,0.6657555000128923,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,64,64,44,,,,1083.0031323999865,1084.2025432999944,1084.2025432999944,1084.6901777999883,a,1,0.6830910000135191,富丽,k,1,0.5994594000076177,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,65,65,43,,,,1086.0849591000006,1087.2843198999908,1087.2843198999908,1087.8275534999993,s,1,0.392076400006772,浪费,l,1,0.6142060000129277,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,66,66,3,,,,1088.916846299995,1090.1162520999933,1090.1162520999933,1090.7591373999894,s,1,0.4513518000167096,胡涂,l,1,0.7152815000008559,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,67,67,21,,,,1092.0152664999914,1093.2146691999951,1093.2146691999951,1093.7926248000003,s,1,0.5318768000142882,怀疑,l,1,0.6722462000179803,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,68,68,8,,,,1095.1137759999983,1096.3131942999898,1096.3131942999898,1096.7564404000004,s,1,0.39067040001100395,鲜艳,k,1,0.5531165000138571,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,69,69,45,,,,1097.7957155999902,1098.995105199996,1098.995105199996,1099.5117919999902,s,1,0.5286284000030719,心慌,l,1,0.5416901000135113,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,70,70,62,,,,1100.694258699994,1101.8936452999915,1101.8936452999915,1102.3821661999973,s,1,0.49234270001761615,吉祥,k,1,0.6703224000084447,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,71,71,10,,,,1103.6427685999952,1104.8421862999967,1104.8421862999967,1105.4341705999977,a,1,0.44438990000344347,正直,k,1,0.5081837000179803,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,72,72,27,,,,1106.491329899989,1107.690777099997,1107.690777099997,1108.1325115999934,s,1,0.35281310000573285,撒谎,l,1,0.6252169000072172,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,73,73,79,,,,1109.2066296999983,1110.4060377999995,1110.4060377999995,1110.8301410999993,a,1,0.5059412000118755,孤单,l,1,0.6476432000199566,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,74,74,34,,,,1112.0885143999913,1113.2879236000008,1113.2879236000008,1113.9151305999985,a,1,0.38855300001159776,雄厚,k,1,0.5907294000207912,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,75,75,47,,,,1115.0037710999895,1116.203128699999,1116.203128699999,1116.7854050999886,a,1,0.5034143000084441,争吵,l,1,0.6881550000107381,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,76,76,33,,,,1118.0854983999889,1119.2849136999866,1119.2849136999866,1119.8072867999872,a,1,0.5788889000104973,排斥,l,1,0.4940939000080107,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,77,77,18,,,,1120.9840420999972,1122.183462999994,1122.183462999994,1122.676795499996,a,1,0.6460937000083504,廉洁,k,1,0.6673790000204463,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,78,78,49,,,,1124.0825030999986,1125.2819072999991,1125.2819072999991,1125.8670944999903,a,1,0.39947730001586024,闷热,l,1,0.6377404000086244,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,79,79,60,,,,1127.0143494999938,1128.2137549999898,1128.2137549999898,1128.8090211999952,a,1,0.5287609000079101,奉献,k,1,0.6289239000034286,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,,,,,,,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,7,,,,1141.0037823999883,1142.1900581999944,1142.206721999988,1142.7861558999866,a,1,0.5122570000094129,忧虑,l,1,1.281382900022436,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,46,,,,1144.6555265999923,1145.8548913999985,1145.8548913999985,1146.4704902999947,s,1,0.5651764000067487,圣洁,k,1,0.6326449000043795,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,41,,,,1147.7872607999889,1148.9866608999873,1148.9866608999873,1149.427329699989,a,1,0.37776519999897573,假冒,l,1,0.5798202000005404,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,44,,,,1150.4692522999976,1151.6686377999868,1151.6686377999868,1152.1084793999908,a,1,0.4748309000133304,充裕,k,1,0.9328876000072341,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,22,,,,1153.617642799989,1154.8170924999868,1154.8170924999868,1155.3592426999967,s,1,0.5152861000096891,公平,k,1,0.6396849000011571,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,71,,,,1156.6161538999877,1157.8155448999896,1157.8155448999896,1158.3542054999998,a,1,0.4283954000129597,厌恶,l,1,0.6415069000067888,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,54,,,,1159.51467769999,1160.7140956999938,1160.7140956999938,1161.3057413999923,s,1,0.49159880001388956,畅销,k,1,0.590743000007933,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,1,,,,1162.4798579999915,1163.6792740999954,1163.6792740999954,1164.2684541999915,a,1,0.41523910002433695,懒惰,l,1,0.6161896000121487,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,33,,,,1165.3950581999961,1166.5945058999932,1166.5945058999932,1167.1907897999918,a,1,0.37974070000927895,浪费,l,1,0.5104552000120748,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,9,9,26,,,,1168.1603342999879,1169.3597598999913,1169.3597598999913,1169.789231799994,a,1,0.31512430001748726,舒畅,k,1,0.6486536000156775,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,20,,,,1170.8756756999937,1172.075070699997,1172.075070699997,1172.7054831999994,a,1,0.47334240000054706,永恒,k,1,0.6158075000130339,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,28,,,,1173.8908158999984,1175.0902211999928,1175.0902211999928,1175.74130709999,a,1,0.5462504000170156,豪放,k,1,0.6378402000118513,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,36,,,,1177.005904199992,1178.2053214999905,1178.2053214999905,1178.723067599989,a,1,0.5190273000189336,热切,k,1,0.6038173000124516,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,39,,,,1179.9710769999947,1181.1704781000008,1181.1704781000008,1181.6499707999901,a,1,0.49141600001894403,怀疑,k,0,1.2857838000054471,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,67,,,,1183.5359437999869,1184.7353594999877,1184.7353594999877,1185.3072807999997,s,1,0.4061402000079397,损害,l,1,0.5598125000105938,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,15,15,59,,,,1186.384529499992,1187.5839061999868,1187.5839061999868,1188.2087105999963,s,1,0.4361376000015298,沮丧,l,1,0.5764234000089345,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,16,16,56,,,,1189.3497273999965,1190.549097199997,1190.549097199997,1191.1385771999921,s,1,0.6610016000195174,赞成,k,1,0.7087283000000753,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,48,,,,1192.598087099992,1193.7974650999968,1193.7974650999968,1194.3117133999913,s,1,0.42653080000309274,鲜艳,k,1,0.4794753000169294,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,72,,,,1195.3300059999892,1196.5294091999967,1196.5294091999967,1197.1701431999973,s,1,0.334799500007648,生动,k,1,0.514543400000548,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,79,,,,1198.1119771999947,1199.3113801,1199.3113801,1199.7823272999958,a,1,0.5466713000059826,杂乱,l,1,0.7104032000206644,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,60,,,,1201.1437790999917,1202.343233599997,1202.343233599997,1202.834111499993,a,1,0.5311212000087835,瑰丽,k,1,0.5998735000175657,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,16,,,,1204.0423474999989,1205.2417652999866,1205.2417652999866,1205.682083599997,s,1,0.37416060001123697,优雅,k,1,0.4393584000063129,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,4,,,,1206.607689899989,1207.8070807999902,1207.8070807999902,1208.390171799998,a,1,0.47481810000317637,留恋,k,1,1.0978746000182582,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,55,,,,1210.0559768999956,1211.255377999987,1211.255377999987,1211.7922044999868,a,1,0.513040900012129,排斥,l,1,0.5460515000158921,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,24,24,76,,,,1212.9378469999938,1214.1372514999966,1214.1372514999966,1214.6799156999914,a,1,0.4830517000082182,清秀,k,1,0.6087865000154125,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,25,25,5,,,,1215.8697145999904,1217.0691269999952,1217.0691269999952,1217.6073101999937,s,1,0.8106137000140734,堵塞,l,1,0.641132300006575,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,26,26,65,,,,1219.1513745999982,1220.3507874999923,1220.3507874999923,1220.825460699998,a,1,0.3437935000110883,丢失,l,1,0.5879365000000689,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,27,27,74,,,,1221.8667144999927,1223.0661353999894,1223.0661353999894,1223.583061199999,a,1,0.39434410000103526,精致,k,1,0.9351944000081858,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,28,28,78,,,,1225.0317795999872,1226.2311617999949,1226.2311617999949,1226.7159347999986,s,1,0.49433140001201537,有利,k,1,0.8215955000050599,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,29,29,24,,,,1228.1301974999951,1229.329596399999,1229.329596399999,1229.7965060999995,s,1,0.46041160001186654,秀丽,k,1,0.5756225000077393,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,30,30,66,,,,1230.9454559999867,1232.1448571999936,1232.1448571999936,1232.7371874999953,a,1,0.4851051000150619,顽强,k,1,0.7199405000137631,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,31,31,53,,,,1234.0438887999917,1235.2433080999908,1235.2433080999908,1235.7867650999979,s,1,0.5608481000090251,失意,l,1,0.6848353000095813,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,32,32,58,,,,1237.1257247999893,1238.3250979000004,1238.3250979000004,1238.8195300999942,a,1,0.38488860000506975,富足,k,1,0.5466103000217117,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,33,33,12,,,,1239.841003499998,1241.0403904999985,1241.0403904999985,1241.6770906999882,a,1,0.43564430001424626,正直,k,1,0.5494301000144333,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,34,34,61,,,,1242.7728332999977,1243.9722451999987,1243.9722451999987,1244.5459225999948,s,1,0.4655258000129834,消沉,l,1,0.6289331000152742,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,35,35,29,,,,1245.754667599991,1246.9540826999873,1246.9540826999873,1247.5004075999896,s,1,0.4378445000038482,逃避,l,1,0.59382320001896,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,36,36,57,,,,1248.6199128000007,1249.8193197999935,1249.8193197999935,1250.3012578999915,a,1,0.3951223000040045,别扭,l,1,0.6406634000159102,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,37,37,63,,,,1251.4351833999972,1252.6345789999905,1252.6345789999905,1253.2241850999999,a,1,0.6433699000044726,争吵,l,1,0.5318341000092914,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,38,38,30,,,,1254.483625199995,1255.6830593999912,1255.6830593999912,1256.1095398999896,s,1,0.48523050000949297,吉祥,k,1,0.6515149000188103,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,39,39,35,,,,1257.3655383999867,1258.5649450999917,1258.5649450999917,1259.1495011999941,s,1,0.637243800010765,禁止,k,0,1.1698947000113549,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,40,40,75,,,,1261.0636522999994,1262.2630575999938,1262.2630575999938,1262.6814842999884,s,1,0.35713780000514816,鲁莽,l,1,1.252060300015728,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,41,41,13,,,,1264.411983699989,1265.6113995999913,1265.6113995999913,1266.2395187999937,s,1,0.512902500006021,穷苦,l,1,1.1347508000035305,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,42,42,50,,,,1267.9935284999956,1269.1929279999895,1269.1929279999895,1269.6281508999964,a,1,0.39873770001577213,廉洁,k,1,0.5642214000108652,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,43,43,42,,,,1270.6921363000001,1271.8915434999944,1271.8915434999944,1272.3870057999884,a,1,0.3981054000178119,富丽,l,0,0.813124100008281,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,44,44,70,,,,1273.673978699997,1274.8733904999972,1274.8733904999972,1275.2908080999914,s,1,0.49038390000350773,典雅,k,1,0.5412823000078788,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,45,45,38,,,,1276.4392566999886,1277.6386675999966,1277.6386675999966,1278.0771535999957,s,1,0.5053735000110464,享受,k,1,1.1374991000047885,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,46,46,8,,,,1279.8209189999907,1281.0203314999962,1281.0203314999962,1281.5076508999919,s,1,0.3811874000093667,羡慕,k,1,0.624303200020222,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,47,47,64,,,,1282.6194652999984,1283.818872799995,1283.818872799995,1284.4066757999972,s,1,0.35112130001652986,振作,k,1,0.5467413000151282,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,48,48,40,,,,1285.4014204999985,1286.600820199994,1286.600820199994,1287.0408341999864,s,1,0.36257920000934973,雄厚,k,1,0.5106491000187816,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,49,49,6,,,,1288.0001440999913,1289.1995484999934,1289.1995484999934,1289.8367963999917,s,1,0.47230220001074485,如愿,k,1,0.6672795000195038,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,50,50,37,,,,1291.0819564999983,1292.2812990999955,1292.2812990999955,1292.8163863999944,s,1,0.47851970001647715,焦躁,l,1,0.8938613000063924,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
